filename, wordcount, chapter_number
022c_jessi_ramsey_petsitter_13.txt, 1981, 13
m06c_the_mystery_at_claudias_house_1.txt, 2039, 1
m17c_dawn_and_the_halloween_mystery_13.txt, 1906, 13
m25c_kristy_and_the_middle_school_vandal_7.txt, 1219, 7
080c_mallory_pike_no_1_fan_4.txt, 1892, 4
065c_staceys_big_crush_11.txt, 1225, 11
m21c_claudia_and_the_recipe_for_danger_12.txt, 1814, 12
124c_stacey_mcgill_matchmaker_11.txt, 1157, 11
013c_goodbye_stacey_goodbye_10.txt, 1820, 10
006c_kristys_big_day_2.txt, 2101, 2
105c_stacey_the_math_whiz_10.txt, 1873, 10
m33c_stacey_and_the_stolen_hearts_9.txt, 1850, 9
078c_claudia_and_crazy_peaches_11.txt, 1452, 11
030c_mary_anne_and_the_great_romance_5.txt, 1546, 5
m08c_jessi_and_the_jewel_thieves_2.txt, 2650, 2
078c_claudia_and_crazy_peaches_5.txt, 2169, 5
m12c_dawn_and_the_surfer_ghost_13.txt, 1921, 13
066c_maid_mary_anne_9.txt, 1714, 9
059c_mallory_hates_boys_and_gym_14.txt, 1924, 14
106c_claudia_queen_of_the_seventh_grade_13.txt, 1869, 13
m29c_stacey_and_the_fashion_victim_15.txt, 1452, 15
032c_kristy_and_the_secret_of_susan_2.txt, 2499, 2
101c_claudia_kishi_middle_school_dropout_1.txt, 1939, 1
055c_jessis_gold_medal_14.txt, 1926, 14
m23c_abby_and_the_secret_society_7.txt, 1826, 7
024c_kristy_and_the_mothers_day_surprise_8.txt, 1728, 8
045c_kristy_and_the_baby_parade_6.txt, 2008, 6
043c_staceys_emergency_14.txt, 1517, 14
m05c_mary_anne_and_the_secret_in_the_attic_6.txt, 2006, 6
037c_dawn_and_the_older_boy_3.txt, 2047, 3
m28c_abby_and_the_mystery_baby_3.txt, 2194, 3
m16c_claudia_and_the_clue_in_the_photograph_1.txt, 2400, 1
030c_mary_anne_and_the_great_romance_15.txt, 1876, 15
080c_mallory_pike_no_1_fan_15.txt, 1050, 15
039c_poor_mallory_10.txt, 1475, 10
034c_mary_anne_and_too_many_boys_2.txt, 2146, 2
095c_kristy_plus_bart_equals_questionmark_4.txt, 1494, 4
m24c_mary_anne_and_the_silent_witness_8.txt, 1784, 8
129c_kristy_at_bat_2.txt, 2453, 2
m31c_mary_anne_and_the_music_box_secret_10.txt, 1559, 10
129c_kristy_at_bat_11.txt, 1772, 11
070c_stacey_and_the_cheerleaders_9.txt, 976, 9
046c_mary_anne_misses_logan_1.txt, 1760, 1
m14c_stacey_and_the_mystery_at_the_mall_1.txt, 2254, 1
079c_mary_anne_breaks_the_rules_7.txt, 2041, 7
051c_staceys_ex_best_friend_4.txt, 1871, 4
054c_mallory_and_the_dream_horse_11.txt, 1638, 11
m34c_mary_anne_and_the_haunted_bookstore_5.txt, 2295, 5
104c_abbys_twin_12.txt, 1927, 12
121c_abby_in_wonderland_14.txt, 792, 14
035c_jessis_babysitter_2.txt, 2226, 2
082c_jessi_and_the_troublemaker_13.txt, 1571, 13
070c_stacey_and_the_cheerleaders_10.txt, 1616, 10
084c_dawn_and_the_school_spirit_war_1.txt, 1725, 1
123c_claudias_big_party_14.txt, 1677, 14
056c_keep_out_claudia_6.txt, 1232, 6
m02c_beware_dawn_13.txt, 2023, 13
111c_staceys_secret_friend_15.txt, 1630, 15
131c_the_fire_at_mary_annes_house_9.txt, 1830, 9
098c_dawn_and_too_many_sitters_2.txt, 2039, 2
112c_kristy_and_the_sister_war_9.txt, 2007, 9
